# weak scaling results
# series=w1m
P,iter,rank,comm_us,comp_us,total_us,gflops,nnz
64,5,35,138056.993484497,16956.8061828613,155013.799667358,0.825732936517092,64000000
64,6,35,101826.667785645,14123.6782073975,115950.345993042,1.1039208111348,64000000
64,7,35,134857.654571533,11311.7694854736,146169.424057007,0.875696137039435,64000000
64,8,35,135357.856750488,11310.338973999,146668.195724487,0.872718174296253,64000000
64,9,35,135895.967483521,11613.8458251953,147509.813308716,0.867738878715244,64000000
64,0,36,130405.426025391,10730.0281524658,141135.454177856,0.906930159722281,64000000
64,1,36,132656.812667847,10676.1455535889,143332.958221436,0.89302559291529,64000000
64,2,36,134347.200393677,11102.4379730225,145449.638366699,0.880029688883061,64000000
64,3,36,135145.902633667,10749.5784759521,145895.481109619,0.877340401679931,64000000
64,4,36,135377.407073975,11229.0382385254,146606.4453125,0.873085761865112,64000000
64,5,36,138115.167617798,10009.765625,148124.933242798,0.864135410546918,64000000
64,6,36,101660.966873169,11085.7486724854,112746.715545654,1.13528806032642,64000000
64,7,36,134421.348571777,10831.5944671631,145252.94303894,0.881221387477738,64000000
64,8,36,135339.260101318,11129.8561096191,146469.116210938,0.873904365038025,64000000
64,9,36,135901.927947998,10434.627532959,146336.555480957,0.874696001824758,64000000
64,0,37,130268.096923828,10823.4882354736,141091.585159302,0.907212147737085,64000000
64,1,37,131967.306137085,10794.1627502441,142761.468887329,0.896600469283633,64000000
64,2,37,133821.249008179,11381.8645477295,145203.113555908,0.881523797013592,64000000
64,3,37,134534.120559692,10839.4622802734,145373.582839966,0.880490096614792,64000000
64,4,37,135229.110717773,11263.8473510742,146492.958068848,0.873762136333158,64000000
64,5,37,137105.941772461,10338.5448455811,147444.486618042,0.868123338728742,64000000
64,6,37,102172.136306763,10862.5888824463,113034.725189209,1.13239537483495,64000000
64,7,37,133949.279785156,10914.3257141113,144863.605499268,0.88358977093558,64000000
64,8,37,134660.243988037,11377.0961761475,146037.340164185,0.876488162932125,64000000
64,9,37,135564.804077148,10550.4989624023,146115.303039551,0.876020494344475,64000000
64,0,38,130354.881286621,10981.3213348389,141336.20262146,0.905641991406984,64000000
64,1,38,132665.634155273,10434.3891143799,143100.023269653,0.894479239593139,64000000
64,2,38,133941.888809204,10634.4223022461,144576.31111145,0.885345593728201,64000000
64,3,38,135227.203369141,10553.3599853516,145780.563354492,0.878032002721409,64000000
64,4,38,135385.751724243,10062.4561309814,145448.207855225,0.880038344146584,64000000
64,5,38,138071.537017822,9098.29139709473,147169.828414917,0.869743488720586,64000000
64,6,38,101498.365402222,9741.78314208984,111240.148544312,1.1506636917966,64000000
64,7,38,134726.524353027,10552.1678924561,145278.692245483,0.881065199731514,64000000
64,8,38,134911.53717041,10255.5751800537,145167.112350464,0.881742413467461,64000000
64,9,38,135423.898696899,10511.6367340088,145935.535430908,0.877099601697767,64000000
64,0,39,129216.432571411,10832.0713043213,140048.503875732,0.913969063986408,64000000
64,1,39,132597.684860229,10728.5976409912,143326.282501221,0.893067187442818,64000000
64,2,39,133922.338485718,11343.0023193359,145265.340805054,0.881146179058473,64000000
64,3,39,135215.759277344,10787.0101928711,146002.769470215,0.876695698749143,64000000
64,4,39,135386.70539856,11237.8597259521,146624.565124512,0.872977866234788,64000000
64,5,39,137876.033782959,10163.3071899414,148039.3409729,0.864635029842718,64000000
